ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0010759,positive regulation of macrophage chemotaxis,6/1175,19/18986,0.315789473684211,5.10262038073908,4.59535316574865,0.000747957741401088,0.0292290970170757,0.0257945954800866,C3AR1/C5AR1/CCL5/MSTN/PTK2/THBS1,6,3.15789473684211
BP,GO:0034587,piRNA processing,6/1175,20/18986,0.3,4.84748936170213,4.42165276949465,0.00101297506536262,0.0357532608640406,0.0315521516296984,EXD1/MAEL/MOV10L1/PNLDC1/TDRD6/TDRD9,6,3
BP,GO:0071379,cellular response to prostaglandin stimulus,6/1175,22/18986,0.272727272727273,4.4068085106383,4.10652217941853,0.00175292094536727,0.0477864632251627,0.0421714186927157,ADCY6/GNG2/PTGER2/PTGER4/PTGFR/TNC,6,2.72727272727273
BP,GO:0043576,regulation of respiratory gaseous exchange,6/1175,25/18986,0.24,3.8779914893617,3.69835820721513,0.00354816706371618,0.0764746335577188,0.0674886479030399,ADORA1/GLRA1/GRPR/NR4A2/TLX3/TSHZ3,6,2.4
BP,GO:0090023,positive regulation of neutrophil chemotaxis,6/1175,25/18986,0.24,3.8779914893617,3.69835820721513,0.00354816706371618,0.0764746335577188,0.0674886479030399,C3AR1/C5AR1/CD74/CXCL8/DNM1L/RIPOR2,6,2.4
BP,GO:0008045,motor neuron axon guidance,6/1175,26/18986,0.230769230769231,3.7288379705401,3.57622915281687,0.00437480021163487,0.0862762624080113,0.0761385576519294,ARK2C/EGR2/KIF5C/LHX3/NOG/NRP1,6,2.30769230769231
BP,GO:0030194,positive regulation of blood coagulation,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,ANO6/CD36/F12/F2R/F3/THBS1,6,2.22222222222222
BP,GO:0071624,positive regulation of granulocyte chemotaxis,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,C3AR1/C5AR1/CD74/CXCL8/DNM1L/RIPOR2,6,2.22222222222222
BP,GO:0072010,glomerular epithelium development,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,EDNRB/FOXC1/KLF15/LAMB2/MAGI2/PTPRO,6,2.22222222222222
BP,GO:1900048,positive regulation of hemostasis,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,ANO6/CD36/F12/F2R/F3/THBS1,6,2.22222222222222
BP,GO:1905523,positive regulation of macrophage migration,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,C3AR1/C5AR1/CCL5/MSTN/PTK2/THBS1,6,2.22222222222222
BP,GO:0010818,T cell chemotaxis,6/1175,28/18986,0.214285714285714,3.46249240121581,3.34917420336969,0.00644108607524792,0.109623532911744,0.0967424578632875,CCL5/CXCL10/CXCL12/CXCL16/DEFA4/PLEC,6,2.14285714285714
BP,GO:0034695,response to prostaglandin E,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,A2M/ADCY6/GNG2/PTGER2/PTGER4/TGFBR3,6,2.06896551724138
BP,GO:0098901,regulation of cardiac muscle cell action potential,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,CAMK2D/CAV1/CTNNA3/DSG2/FGF13/SLC4A3,6,2.06896551724138
BP,GO:1903671,negative regulation of sprouting angiogenesis,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,ADAMTS9/CREB3L1/KLF2/MIR30C1/MIR30E/THBS1,6,2.06896551724138
BP,GO:0060441,epithelial tube branching involved in lung morphogenesis,6/1175,30/18986,0.2,3.23165957446809,3.14192132559922,0.00913682342363425,0.128186424492583,0.113124157201749,BMP4/FGF10/KRAS/RSPO2/SPRY1/TNC,6,2
BP,GO:0050820,positive regulation of coagulation,6/1175,31/18986,0.193548387096774,3.12741249142073,3.04474369413818,0.0107497003563755,0.140628542721838,0.124104291362293,ANO6/CD36/F12/F2R/F3/THBS1,6,1.93548387096774
BP,GO:0072677,eosinophil migration,6/1175,31/18986,0.193548387096774,3.12741249142073,3.04474369413818,0.0107497003563755,0.140628542721838,0.124104291362293,CCL13/CCL2/CCL23/CCL24/CCL5/PTGER4,6,1.93548387096774
BP,GO:0010575,positive regulation of vascular endothelial growth factor production,6/1175,32/18986,0.1875,3.02968085106383,2.95142932218508,0.012554147128889,0.154822927800566,0.136630796063429,C3/C3AR1/C5AR1/ISL1/NODAL/PTGS2,6,1.875
BP,GO:0035767,endothelial cell chemotaxis,6/1175,32/18986,0.1875,3.02968085106383,2.95142932218508,0.012554147128889,0.154822927800566,0.136630796063429,CCN3/EGR3/MET/NRP1/PLEKHG5/THBS1,6,1.875
BP,GO:0060325,face morphogenesis,6/1175,32/18986,0.1875,3.02968085106383,2.95142932218508,0.012554147128889,0.154822927800566,0.136630796063429,ARID5B/CRISPLD2/LEF1/MSX1/NOG/PAX9,6,1.875
BP,GO:0015012,heparan sulfate proteoglycan biosynthetic process,6/1175,33/18986,0.181818181818182,2.93787234042553,2.86169427623692,0.0145608509755761,0.16784326229081,0.148121204439543,HS3ST3A1/HS6ST3/NDST1/NDST3/PXYLP1/SLC35D2,6,1.81818181818182
BP,GO:0035115,embryonic forelimb morphogenesis,6/1175,33/18986,0.181818181818182,2.93787234042553,2.86169427623692,0.0145608509755761,0.16784326229081,0.148121204439543,ALX4/MSX1/OSR2/RSPO2/TWIST1/ZNF358,6,1.81818181818182
BP,GO:0090322,regulation of superoxide metabolic process,6/1175,33/18986,0.181818181818182,2.93787234042553,2.86169427623692,0.0145608509755761,0.16784326229081,0.148121204439543,CD36/EGFR/FPR2/HVCN1/ITGAM/ITGB2,6,1.81818181818182
BP,GO:0090022,regulation of neutrophil chemotaxis,6/1175,34/18986,0.176470588235294,2.85146433041302,2.77528358144814,0.0167800215175802,0.182980476800174,0.161479753447617,C3AR1/C5AR1/CD74/CXCL8/DNM1L/RIPOR2,6,1.76470588235294
BP,GO:2000191,regulation of fatty acid transport,6/1175,34/18986,0.176470588235294,2.85146433041302,2.77528358144814,0.0167800215175802,0.182980476800174,0.161479753447617,ACSL1/CYP4A11/IRS2/MAP2K6/THBS1/TNFRSF11A,6,1.76470588235294
BP,GO:0060191,regulation of lipase activity,6/1175,35/18986,0.171428571428571,2.76999392097264,2.69196750622871,0.0192213239211982,0.198205769610943,0.174916031307663,ANXA8/CCL5/LRP1/PLIN5/RGS2/RHOC,6,1.71428571428571
BP,GO:0086004,regulation of cardiac muscle cell contraction,6/1175,35/18986,0.171428571428571,2.76999392097264,2.69196750622871,0.0192213239211982,0.198205769610943,0.174916031307663,ADORA1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13,6,1.71428571428571
BP,GO:0110110,positive regulation of animal organ morphogenesis,6/1175,35/18986,0.171428571428571,2.76999392097264,2.69196750622871,0.0192213239211982,0.198205769610943,0.174916031307663,BMP4/FGF10/MESP1/MSX1/NGFR/SPRY1,6,1.71428571428571
BP,GO:0010526,retrotransposon silencing,6/1175,36/18986,0.166666666666667,2.69304964539007,2.61153841510405,0.0218938185598974,0.207254580034209,0.182901580923095,MAEL/MORC1/MOV10L1/TDRD9/TEX15/ZNF93,6,1.66666666666667
BP,GO:0010765,positive regulation of sodium ion transport,6/1175,36/18986,0.166666666666667,2.69304964539007,2.61153841510405,0.0218938185598974,0.207254580034209,0.182901580923095,ANK3/CNTN1/FGF13/FXYD2/FXYD6/TESC,6,1.66666666666667
BP,GO:0050931,pigment cell differentiation,6/1175,36/18986,0.166666666666667,2.69304964539007,2.61153841510405,0.0218938185598974,0.207254580034209,0.182901580923095,ADAMTS9/EDNRB/KIT/KITLG/RAB38/TYRP1,6,1.66666666666667
BP,GO:0060317,cardiac epithelial to mesenchymal transition,6/1175,36/18986,0.166666666666667,2.69304964539007,2.61153841510405,0.0218938185598974,0.207254580034209,0.182901580923095,HEYL/MSX1/NOG/SPRY1/TGFBR3/TWIST1,6,1.66666666666667
BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,6/1175,37/18986,0.162162162162162,2.62026451983899,2.53380808972771,0.0248059073813215,0.221484324139847,0.19545928986551,CD74/CTSD/HLA-DQB1/HLA-DRB1/HLA-DRB5/THBS1,6,1.62162162162162
BP,GO:0010092,specification of animal organ identity,6/1175,37/18986,0.162162162162162,2.62026451983899,2.53380808972771,0.0248059073813215,0.221484324139847,0.19545928986551,BMP4/FGF10/ISL1/MESP1/SPRY1/TBR1,6,1.62162162162162
BP,GO:0034110,regulation of homotypic cell-cell adhesion,6/1175,37/18986,0.162162162162162,2.62026451983899,2.53380808972771,0.0248059073813215,0.221484324139847,0.19545928986551,ANK3/CCL5/CD9/CTSG/PLAUR/ZNF703,6,1.62162162162162
BP,GO:0042462,eye photoreceptor cell development,6/1175,37/18986,0.162162162162162,2.62026451983899,2.53380808972771,0.0248059073813215,0.221484324139847,0.19545928986551,DZANK1/NTRK2/OLFM3/PRDM1/SAMD11/USH1C,6,1.62162162162162
BP,GO:0010934,macrophage cytokine production,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,AXL/CD36/CD74/SPON2/TLR7/TWIST1,6,1.57894736842105
BP,GO:0010935,regulation of macrophage cytokine production,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,AXL/CD36/CD74/SPON2/TLR7/TWIST1,6,1.57894736842105
BP,GO:0014808,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,CAMK2D/CCR5/HRC/RYR1/SLC8A1/TMEM38A,6,1.57894736842105
BP,GO:0032197,retrotransposition,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,MAEL/MORC1/MOV10L1/TDRD9/TEX15/ZNF93,6,1.57894736842105
BP,GO:0034121,regulation of toll-like receptor signaling pathway,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,BIRC3/CD36/ESR1/IRF4/S100A8/S100A9,6,1.57894736842105
BP,GO:0070229,negative regulation of lymphocyte apoptotic process,6/1175,38/18986,0.157894736842105,2.55131019036954,2.45860543777049,0.0279652870848383,0.229573303857546,0.202597791596945,BCL11B/BMP4/CCL5/CD74/IL7R/IRS2,6,1.57894736842105
BP,GO:0002446,neutrophil mediated immunity,6/1175,39/18986,0.153846153846154,2.48589198036007,2.38577452490071,0.0313789091293099,0.244114915844735,0.215430723063107,CTSG/CXCL6/ITGAM/ITGB2/PRAM1/TREM1,6,1.53846153846154
BP,GO:0007340,acrosome reaction,6/1175,39/18986,0.153846153846154,2.48589198036007,2.38577452490071,0.0313789091293099,0.244114915844735,0.215430723063107,CACNA1H/GLRA1/HVCN1/RIMS1/ROPN1B/SYT6,6,1.53846153846154
BP,GO:0032438,melanosome organization,6/1175,39/18986,0.153846153846154,2.48589198036007,2.38577452490071,0.0313789091293099,0.244114915844735,0.215430723063107,AP1S2/AP1S3/BACE2/RAB38/SHROOM2/TYRP1,6,1.53846153846154
BP,GO:0060323,head morphogenesis,6/1175,39/18986,0.153846153846154,2.48589198036007,2.38577452490071,0.0313789091293099,0.244114915844735,0.215430723063107,ARID5B/CRISPLD2/LEF1/MSX1/NOG/PAX9,6,1.53846153846154
BP,GO:0060392,negative regulation of SMAD protein signal transduction,6/1175,39/18986,0.153846153846154,2.48589198036007,2.38577452490071,0.0313789091293099,0.244114915844735,0.215430723063107,CCN3/GDF15/LRP1/NOG/PMEPA1/TGFBR3,6,1.53846153846154
BP,GO:0032196,transposition,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,MAEL/MORC1/MOV10L1/TDRD9/TEX15/ZNF93,6,1.5
BP,GO:0032965,regulation of collagen biosynthetic process,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,BMP4/CIITA/CREB3L1/F2R/RGCC/VIM,6,1.5
BP,GO:0045923,positive regulation of fatty acid metabolic process,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,CD74/GDF15/IRS2/PLIN5/PTGS2/TWIST1,6,1.5
BP,GO:0048753,pigment granule organization,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,AP1S2/AP1S3/BACE2/RAB38/SHROOM2/TYRP1,6,1.5
BP,GO:1903514,release of sequestered calcium ion into cytosol by endoplasmic reticulum,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,CAMK2D/CCR5/HRC/RYR1/SLC8A1/TMEM38A,6,1.5
BP,GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,6/1175,41/18986,0.146341463414634,2.36462895692787,2.24667001146456,0.0389927672140219,0.269465128486914,0.237802214048859,ERBB4/F2R/HES1/IL5/IL7R/KIT,6,1.46341463414634
BP,GO:0150077,regulation of neuroinflammatory response,6/1175,41/18986,0.146341463414634,2.36462895692787,2.24667001146456,0.0389927672140219,0.269465128486914,0.237802214048859,CD200R1/CD200R1L/CST7/MMP9/PTGS2/SYT11,6,1.46341463414634
BP,GO:0014044,Schwann cell development,6/1175,42/18986,0.142857142857143,2.3083282674772,2.18014615693524,0.0432029140760455,0.281193224165746,0.248152225327364,ADGRG6/HRAS/LAMB2/NDRG1/NTRK2/PLEC,6,1.42857142857143
BP,GO:0045429,positive regulation of nitric oxide biosynthetic process,6/1175,42/18986,0.142857142857143,2.3083282674772,2.18014615693524,0.0432029140760455,0.281193224165746,0.248152225327364,CD36/CLU/ESR1/KLF2/OPRM1/PTGS2,6,1.42857142857143
BP,GO:2000403,positive regulation of lymphocyte migration,6/1175,42/18986,0.142857142857143,2.3083282674772,2.18014615693524,0.0432029140760455,0.281193224165746,0.248152225327364,CCL20/CCL5/CXCL10/CXCL12/MADCAM1/TNFRSF14,6,1.42857142857143
BP,GO:1904407,positive regulation of nitric oxide metabolic process,6/1175,43/18986,0.13953488372093,2.25464621474518,2.11549114135848,0.0476870909670294,0.29661650601168,0.261763227951181,CD36/CLU/ESR1/KLF2/OPRM1/PTGS2,6,1.3953488372093
BP,GO:0042487,regulation of odontogenesis of dentin-containing tooth,5/1175,12/18986,0.416666666666667,6.73262411347518,5.10205015143858,0.000493989797424443,0.0223489656740515,0.0197228990216057,APCDD1/BMP4/DMRT3/NGFR/RSPO2,5,4.16666666666667
BP,GO:0010649,regulation of cell communication by electrical coupling,5/1175,16/18986,0.3125,5.04946808510638,4.16202216403596,0.00221269458006704,0.0560744561990594,0.049485549060088,ANK3/CAMK2D/CAV1/HRC/SLC8A1,5,3.125
BP,GO:0021783,preganglionic parasympathetic fiber development,5/1175,17/18986,0.294117647058824,4.75244055068836,3.97554016177714,0.0029764469725302,0.0668937377287877,0.059033534421438,ACKR3/EGR2/HES1/NAV2/NRP1,5,2.94117647058824
BP,GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,5/1175,18/18986,0.277777777777778,4.48841607565012,3.80306583414413,0.00391359742516623,0.0806163600979193,0.0711437098651387,C4BPA/CR1/CR1L/CR2/FCER2,5,2.77777777777778
BP,GO:0048486,parasympathetic nervous system development,5/1175,19/18986,0.263157894736842,4.2521836506159,3.64277730998876,0.00504418302651091,0.0945979588473395,0.0834824312322575,ACKR3/EGR2/HES1/NAV2/NRP1,5,2.63157894736842
BP,GO:2000811,negative regulation of anoikis,5/1175,19/18986,0.263157894736842,4.2521836506159,3.64277730998876,0.00504418302651091,0.0945979588473395,0.0834824312322575,CAV1/CEACAM6/NTRK2/PDK4/PTK2,5,2.63157894736842
BP,GO:0060602,branch elongation of an epithelium,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,BMP4/ESR1/FGF10/SPRY1/TNC,5,2.5
BP,GO:0097154,GABAergic neuron differentiation,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,ARX/BCL11B/DLX2/PRDM13/TLX3,5,2.5
BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,FOXC1/NIBAN2/POU4F1/POU4F2/TWIST1,5,2.5
BP,GO:0002544,chronic inflammatory response,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,CCL5/S100A8/S100A9/THBS1/VNN1,5,2.38095238095238
BP,GO:0032930,positive regulation of superoxide anion generation,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,EGFR/FPR2/HVCN1/ITGAM/ITGB2,5,2.38095238095238
BP,GO:0051930,regulation of sensory perception of pain,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ADORA1/CCN3/F2R/GRM1/MGLL,5,2.38095238095238
BP,GO:0051931,regulation of sensory perception,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ADORA1/CCN3/F2R/GRM1/MGLL,5,2.38095238095238
BP,GO:0140354,lipid import into cell,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ACSL1/CD36/IRS2/PLPPR4/THBS1,5,2.38095238095238
BP,GO:0002089,lens morphogenesis in camera-type eye,5/1175,22/18986,0.227272727272727,3.67234042553191,3.22120400783767,0.00979075077289708,0.133842029814103,0.118115212908274,BMP4/HIPK1/MEIS1/SHROOM2/SOX1,5,2.27272727272727
BP,GO:0021554,optic nerve development,5/1175,22/18986,0.227272727272727,3.67234042553191,3.22120400783767,0.00979075077289708,0.133842029814103,0.118115212908274,EPHB1/KCNA2/KCNA3/LPAR1/NAV2,5,2.27272727272727
BP,GO:0090026,positive regulation of monocyte chemotaxis,5/1175,22/18986,0.227272727272727,3.67234042553191,3.22120400783767,0.00979075077289708,0.133842029814103,0.118115212908274,ANO6/CCL5/CXCL10/CXCL12/FPR2,5,2.27272727272727
BP,GO:1902307,positive regulation of sodium ion transmembrane transport,5/1175,22/18986,0.227272727272727,3.67234042553191,3.22120400783767,0.00979075077289708,0.133842029814103,0.118115212908274,ANK3/FGF13/FXYD2/FXYD6/TESC,5,2.27272727272727
BP,GO:0032928,regulation of superoxide anion generation,5/1175,23/18986,0.217391304347826,3.51267345050879,3.09689534047064,0.0118857310857569,0.149538420526305,0.13196723333443,EGFR/FPR2/HVCN1/ITGAM/ITGB2,5,2.17391304347826
BP,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,5/1175,23/18986,0.217391304347826,3.51267345050879,3.09689534047064,0.0118857310857569,0.149538420526305,0.13196723333443,CD53/DCSTAMP/EHD2/GDF15/RIPOR2,5,2.17391304347826
BP,GO:0060571,morphogenesis of an epithelial fold,5/1175,23/18986,0.217391304347826,3.51267345050879,3.09689534047064,0.0118857310857569,0.149538420526305,0.13196723333443,BMP4/EGFR/FGF10/NODAL/NOG,5,2.17391304347826
BP,GO:0061318,renal filtration cell differentiation,5/1175,23/18986,0.217391304347826,3.51267345050879,3.09689534047064,0.0118857310857569,0.149538420526305,0.13196723333443,EDNRB/KLF15/LAMB2/MAGI2/PTPRO,5,2.17391304347826
BP,GO:0072112,podocyte differentiation,5/1175,23/18986,0.217391304347826,3.51267345050879,3.09689534047064,0.0118857310857569,0.149538420526305,0.13196723333443,EDNRB/KLF15/LAMB2/MAGI2/PTPRO,5,2.17391304347826
BP,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,5/1175,24/18986,0.208333333333333,3.36631205673759,2.9793096856124,0.0142652891954676,0.166717203563946,0.147127460796717,F3/HIP1/LRP1/NDRG4/PTGIR,5,2.08333333333333
BP,GO:0072311,glomerular epithelial cell differentiation,5/1175,24/18986,0.208333333333333,3.36631205673759,2.9793096856124,0.0142652891954676,0.166717203563946,0.147127460796717,EDNRB/KLF15/LAMB2/MAGI2/PTPRO,5,2.08333333333333
BP,GO:0090280,positive regulation of calcium ion import,5/1175,24/18986,0.208333333333333,3.36631205673759,2.9793096856124,0.0142652891954676,0.166717203563946,0.147127460796717,CASK/CCL2/CXCL12/GRM6/TRPV3,5,2.08333333333333
BP,GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,5/1175,25/18986,0.2,3.23165957446809,2.86779044811379,0.0169445697284055,0.182980476800174,0.161479753447617,ADORA1/CYP4A11/EDNRB/F2R/PTPRO,5,2
BP,GO:0014059,regulation of dopamine secretion,5/1175,25/18986,0.2,3.23165957446809,2.86779044811379,0.0169445697284055,0.182980476800174,0.161479753447617,CHRNA6/CXCL12/FGF20/KCNA2/SYT11,5,2
BP,GO:0014856,skeletal muscle cell proliferation,5/1175,25/18986,0.2,3.23165957446809,2.86779044811379,0.0169445697284055,0.182980476800174,0.161479753447617,EPHB1/HGF/MEGF10/MSTN/MYOG,5,2
BP,GO:0030318,melanocyte differentiation,5/1175,25/18986,0.2,3.23165957446809,2.86779044811379,0.0169445697284055,0.182980476800174,0.161479753447617,ADAMTS9/EDNRB/KIT/KITLG/TYRP1,5,2
BP,GO:2000209,regulation of anoikis,5/1175,25/18986,0.2,3.23165957446809,2.86779044811379,0.0169445697284055,0.182980476800174,0.161479753447617,CAV1/CEACAM6/NTRK2/PDK4/PTK2,5,2
BP,GO:0033622,integrin activation,5/1175,26/18986,0.192307692307692,3.10736497545008,2.76176898085971,0.0199373719943032,0.200096639919925,0.176584719009407,CXCL12/FBLIM1/FERMT1/PTGER4/SKAP1,5,1.92307692307692
BP,GO:0060740,prostate gland epithelium morphogenesis,5/1175,26/18986,0.192307692307692,3.10736497545008,2.76176898085971,0.0199373719943032,0.200096639919925,0.176584719009407,BMP4/ESR1/FGF10/NOG/TNC,5,1.92307692307692
BP,GO:0032967,positive regulation of collagen biosynthetic process,5/1175,27/18986,0.185185185185185,2.99227738376675,2.66074990863487,0.0232560590869105,0.213444353818608,0.188364038787891,BMP4/CREB3L1/F2R/RGCC/VIM,5,1.85185185185185
BP,GO:0048245,eosinophil chemotaxis,5/1175,27/18986,0.185185185185185,2.99227738376675,2.66074990863487,0.0232560590869105,0.213444353818608,0.188364038787891,CCL13/CCL2/CCL23/CCL24/CCL5,5,1.85185185185185
BP,GO:0002227,innate immune response in mucosa,5/1175,28/18986,0.178571428571429,2.8854103343465,2.56429934624052,0.0269114880024894,0.226434297129181,0.199827627033869,DEFA4/DEFB1/H2BC10/H2BC4/RNASE3,5,1.78571428571429
BP,GO:0010714,positive regulation of collagen metabolic process,5/1175,28/18986,0.178571428571429,2.8854103343465,2.56429934624052,0.0269114880024894,0.226434297129181,0.199827627033869,BMP4/CREB3L1/F2R/RGCC/VIM,5,1.78571428571429
BP,GO:0016048,detection of temperature stimulus,5/1175,28/18986,0.178571428571429,2.8854103343465,2.56429934624052,0.0269114880024894,0.226434297129181,0.199827627033869,ADORA1/CXCL12/EPHB1/GRIK2/NGFR,5,1.78571428571429
BP,GO:0060512,prostate gland morphogenesis,5/1175,28/18986,0.178571428571429,2.8854103343465,2.56429934624052,0.0269114880024894,0.226434297129181,0.199827627033869,BMP4/ESR1/FGF10/NOG/TNC,5,1.78571428571429
BP,GO:0006910,phagocytosis, recognition,5/1175,29/18986,0.172413793103448,2.78591342626559,2.47203535868687,0.0309129595611296,0.242643663182061,0.214132346747872,C4BPA/CD36/MEGF10/PEAR1/SPON2,5,1.72413793103448
BP,GO:0008299,isoprenoid biosynthetic process,5/1175,29/18986,0.172413793103448,2.78591342626559,2.47203535868687,0.0309129595611296,0.242643663182061,0.214132346747872,ALDH1A3/BCO1/IDI2/RBP1/RPE65,5,1.72413793103448
BP,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,5/1175,29/18986,0.172413793103448,2.78591342626559,2.47203535868687,0.0309129595611296,0.242643663182061,0.214132346747872,FAM83B/HIP1/MMP9/PDE6H/PLAUR,5,1.72413793103448
BP,GO:0060384,innervation,5/1175,29/18986,0.172413793103448,2.78591342626559,2.47203535868687,0.0309129595611296,0.242643663182061,0.214132346747872,ARK2C/ISL1/NPTX1/NRP1/POU4F1,5,1.72413793103448
BP,GO:0060402,calcium ion transport into cytosol,5/1175,29/18986,0.172413793103448,2.78591342626559,2.47203535868687,0.0309129595611296,0.242643663182061,0.214132346747872,CACNA2D1/CAV1/JPH2/P2RX5/SLC8A1,5,1.72413793103448
BP,GO:0007214,gamma-aminobutyric acid signaling pathway,5/1175,30/18986,0.166666666666667,2.69304964539007,2.38362017532049,0.0352681867886287,0.255828130098481,0.225767601526046,GABRA1/GABRA4/GABRB1/GABRD/GABRE,5,1.66666666666667
BP,GO:0014046,dopamine secretion,5/1175,30/18986,0.166666666666667,2.69304964539007,2.38362017532049,0.0352681867886287,0.255828130098481,0.225767601526046,CHRNA6/CXCL12/FGF20/KCNA2/SYT11,5,1.66666666666667
BP,GO:0014047,glutamate secretion,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,ADORA1/APBA1/KCNK1/NTRK2/SLC38A2,5,1.61290322580645
BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,CD74/CTSD/HLA-DQB1/HLA-DRB1/HLA-DRB5,5,1.61290322580645
BP,GO:0021602,cranial nerve morphogenesis,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,EGR2/EPHB1/KCNA2/MAFB/NRP1,5,1.61290322580645
BP,GO:0060037,pharyngeal system development,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,BMP4/HES1/ISL1/NOG/RIPPLY3,5,1.61290322580645
BP,GO:0099625,ventricular cardiac muscle cell membrane repolarization,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,CACNA2D1/KCND3/KCNH6/KCNJ3/ZMPSTE24,5,1.61290322580645
BP,GO:1901186,positive regulation of ERBB signaling pathway,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,FAM83B/HIP1/MMP9/PDE6H/PLAUR,5,1.61290322580645
BP,GO:0010644,cell communication by electrical coupling,5/1175,32/18986,0.15625,2.52473404255319,2.21716865455305,0.0450627494452194,0.286303166437673,0.252661734935339,ANK3/CAMK2D/CAV1/HRC/SLC8A1,5,1.5625
BP,GO:0035590,purinergic nucleotide receptor signaling pathway,5/1175,32/18986,0.15625,2.52473404255319,2.21716865455305,0.0450627494452194,0.286303166437673,0.252661734935339,ADORA1/ADORA3/ANO6/CTSG/P2RX5,5,1.5625
